--step-length 0.1 --lateral-resolution 0.8 -c /home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.sumocfg --collision.action=warn --duration-log.statisticsRR.txt
Loading configuration... done.
Loading net-file from '/home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.net.xml'... done (52ms).
Loading done.
Simulation started with time: 0.00
Step #0.00 (4ms ~= 25.00*RT, ~8750.00UPS, vehicles TOT 35 ACT 35 BUF 2)       
Step #0.10 (1ms ~= 100.00*RT, ~35000.00UPS, vehicles TOT 35 ACT 35 BUF 2)     
Step #0.20 (0ms ?*RT. ?UPS, vehicles TOT 35 ACT 35 BUF 2)                     
Step #0.30 (3ms ~= 33.33*RT, ~11666.67UPS, vehicles TOT 35 ACT 35 BUF 2)      
Step #0.40 (2ms ~= 50.00*RT, ~17500.00UPS, vehicles TOT 35 ACT 35 BUF 2)      
Step #0.50 (1ms ~= 100.00*RT, ~35000.00UPS, vehicles TOT 35 ACT 35 BUF 2)     
Step #23.80 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #23.90 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.00 (10ms ~= 10.00*RT, ~3800.00UPS, vehicles TOT 38 ACT 38 BUF 0)     
Step #24.10 (15ms ~= 6.67*RT, ~2533.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.20 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.30 (10ms ~= 10.00*RT, ~3800.00UPS, vehicles TOT 38 ACT 38 BUF 0)     
Step #24.40 (15ms ~= 6.67*RT, ~2533.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.50 (17ms ~= 5.88*RT, ~2235.29UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.60 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.70 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.80 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #24.90 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.00 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.10 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.20 (17ms ~= 5.88*RT, ~2235.29UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.30SAL_carflow17.0 has left junction 
 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.40 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.50 (16ms ~= 6.25*RT, ~2375.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.60 (10ms ~= 10.00*RT, ~3800.00UPS, vehicles TOT 38 ACT 38 BUF 0)     
Step #25.70 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.80 (8ms ~= 12.50*RT, ~4750.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #25.90 (21ms ~= 4.76*RT, ~1809.52UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.00 (27ms ~= 3.70*RT, ~1407.41UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.10 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.20SAL_carflow14.0 has left junction 
 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.30 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.40 (27ms ~= 3.70*RT, ~1407.41UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.50 (18ms ~= 5.56*RT, ~2111.11UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.60 (9ms ~= 11.11*RT, ~4222.22UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.70 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.80SAL_carflow18.0 has left junction 
 (8ms ~= 12.50*RT, ~4750.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #26.90 (16ms ~= 6.25*RT, ~2375.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.00 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.10 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.20 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.30 (17ms ~= 5.88*RT, ~2235.29UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.40 (6ms ~= 16.67*RT, ~6333.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.50 (5ms ~= 20.00*RT, ~7600.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.60 (11ms ~= 9.09*RT, ~3454.55UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.70 (15ms ~= 6.67*RT, ~2533.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.80 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #27.90 (15ms ~= 6.67*RT, ~2533.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.00 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.10 (8ms ~= 12.50*RT, ~4750.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.20 (32ms ~= 3.12*RT, ~1187.50UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.30 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.40 (8ms ~= 12.50*RT, ~4750.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.50 (21ms ~= 4.76*RT, ~1809.52UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.60 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.70SAL_carflow19.0 has left junction 
 (19ms ~= 5.26*RT, ~2000.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.80 (24ms ~= 4.17*RT, ~1583.33UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #28.90 (25ms ~= 4.00*RT, ~1520.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.00 (11ms ~= 9.09*RT, ~3454.55UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.10 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.20 (22ms ~= 4.55*RT, ~1727.27UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.30 (9ms ~= 11.11*RT, ~4222.22UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.40 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.50 (22ms ~= 4.55*RT, ~1727.27UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.60 (26ms ~= 3.85*RT, ~1461.54UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.70 (13ms ~= 7.69*RT, ~2923.08UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.80 (7ms ~= 14.29*RT, ~5428.57UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #29.90 (20ms ~= 5.00*RT, ~1900.00UPS, vehicles TOT 38 ACT 38 BUF 0)      
Step #30.00 (21ms ~= 4.76*RT, ~1857.14UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.10 (5ms ~= 20.00*RT, ~7800.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.20 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.30 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.40 (17ms ~= 5.88*RT, ~2294.12UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.50 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.60SAL_carflow20.0 has left junction 
 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.70 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.80 (11ms ~= 9.09*RT, ~3545.45UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #30.90 (5ms ~= 20.00*RT, ~7800.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.00 (5ms ~= 20.00*RT, ~7800.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.10 (5ms ~= 20.00*RT, ~7800.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.20 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.30 (30ms ~= 3.33*RT, ~1300.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.40 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.50 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.60 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.70 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.80 (8ms ~= 12.50*RT, ~4875.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #31.90 (25ms ~= 4.00*RT, ~1560.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.00 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.10 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.20 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.30 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.40 (5ms ~= 20.00*RT, ~7800.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.50 (25ms ~= 4.00*RT, ~1560.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.60 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.70 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.80 (12ms ~= 8.33*RT, ~3250.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #32.90 (8ms ~= 12.50*RT, ~4875.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.00 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.10 (7ms ~= 14.29*RT, ~5571.43UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.20 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.30 (27ms ~= 3.70*RT, ~1444.44UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.40 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.50 (11ms ~= 9.09*RT, ~3545.45UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.60 (17ms ~= 5.88*RT, ~2294.12UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.70 (32ms ~= 3.12*RT, ~1218.75UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.80 (28ms ~= 3.57*RT, ~1392.86UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #33.90 (10ms ~= 10.00*RT, ~3900.00UPS, vehicles TOT 39 ACT 39 BUF 0)     
Step #34.00 (30ms ~= 3.33*RT, ~1300.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.10 (32ms ~= 3.12*RT, ~1218.75UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.20 (22ms ~= 4.55*RT, ~1772.73UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.30 (41ms ~= 2.44*RT, ~951.22UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #34.40 (34ms ~= 2.94*RT, ~1147.06UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.50 (27ms ~= 3.70*RT, ~1444.44UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.60 (28ms ~= 3.57*RT, ~1392.86UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.70 (46ms ~= 2.17*RT, ~847.83UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #34.80 (25ms ~= 4.00*RT, ~1560.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #34.90 (49ms ~= 2.04*RT, ~795.92UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #35.00 (48ms ~= 2.08*RT, ~812.50UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #35.10 (50ms ~= 2.00*RT, ~780.00UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #35.20 (40ms ~= 2.50*RT, ~975.00UPS, vehicles TOT 39 ACT 39 BUF 0)       
Step #35.30 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.40 (15ms ~= 6.67*RT, ~2600.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.50SAL_carflow1.0 has left junction 
 (19ms ~= 5.26*RT, ~2052.63UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.60SAL_carflow2.0 has left junction 
 (17ms ~= 5.88*RT, ~2294.12UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.70 (24ms ~= 4.17*RT, ~1625.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.80 (12ms ~= 8.33*RT, ~3250.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #35.90 (13ms ~= 7.69*RT, ~3000.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.00 (24ms ~= 4.17*RT, ~1625.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.10 (19ms ~= 5.26*RT, ~2052.63UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.20 (24ms ~= 4.17*RT, ~1625.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.30 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.40SAL_carflow7.0 has left junction 
 (24ms ~= 4.17*RT, ~1625.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.50 (14ms ~= 7.14*RT, ~2785.71UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.60 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.70 (11ms ~= 9.09*RT, ~3545.45UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #36.80SAL_carflow3.0 has left junction 
 (10ms ~= 10.00*RT, ~3900.00UPS, vehicles TOT 39 ACT 39 BUF 0)     
Step #36.90SAL_carflow4.0 has left junction 
 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.00 (14ms ~= 7.14*RT, ~2785.71UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.10 (23ms ~= 4.35*RT, ~1695.65UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.20 (10ms ~= 10.00*RT, ~3900.00UPS, vehicles TOT 39 ACT 39 BUF 0)     
Step #37.30 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.40 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.50 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.60 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.70 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.80 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #37.90 (12ms ~= 8.33*RT, ~3250.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.00SAL_carflow25.0 has left junction 
 (21ms ~= 4.76*RT, ~1857.14UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.10 (11ms ~= 9.09*RT, ~3545.45UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.20 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.30SAL_carflow5.0 has left junction 
 (12ms ~= 8.33*RT, ~3250.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.40SAL_carflow6.0 has left junction 
 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.50 (11ms ~= 9.09*RT, ~3545.45UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.60 (13ms ~= 7.69*RT, ~3000.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.70 (15ms ~= 6.67*RT, ~2600.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #38.80 (10ms ~= 10.00*RT, ~3900.00UPS, vehicles TOT 39 ACT 39 BUF 0)     
Step #38.90 (20ms ~= 5.00*RT, ~1950.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.00 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.10 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.20 (9ms ~= 11.11*RT, ~4333.33UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.30 (25ms ~= 4.00*RT, ~1560.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.40 (26ms ~= 3.85*RT, ~1500.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.50SAL_carflow27.0 has left junction 
 (18ms ~= 5.56*RT, ~2166.67UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.60 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.70 (26ms ~= 3.85*RT, ~1500.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.80 (26ms ~= 3.85*RT, ~1500.00UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #39.90 (16ms ~= 6.25*RT, ~2437.50UPS, vehicles TOT 39 ACT 39 BUF 0)      
Step #40.00 (18ms ~= 5.56*RT, ~2222.22UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.10 (27ms ~= 3.70*RT, ~1481.48UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.20 (28ms ~= 3.57*RT, ~1428.57UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.30 (17ms ~= 5.88*RT, ~2352.94UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.40 (25ms ~= 4.00*RT, ~1600.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.50 (18ms ~= 5.56*RT, ~2222.22UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.60 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.70 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.80 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #40.90 (31ms ~= 3.23*RT, ~1290.32UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.00 (25ms ~= 4.00*RT, ~1600.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.10 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.20 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.30 (24ms ~= 4.17*RT, ~1666.67UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.40 (14ms ~= 7.14*RT, ~2857.14UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.50 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.60 (14ms ~= 7.14*RT, ~2857.14UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.70 (17ms ~= 5.88*RT, ~2352.94UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.80 (20ms ~= 5.00*RT, ~2000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #41.90 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.00 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.10 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.20 (22ms ~= 4.55*RT, ~1818.18UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.30 (15ms ~= 6.67*RT, ~2666.67UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.40 (24ms ~= 4.17*RT, ~1666.67UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.50 (12ms ~= 8.33*RT, ~3333.33UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.60 (15ms ~= 6.67*RT, ~2666.67UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.70 (22ms ~= 4.55*RT, ~1818.18UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.80 (12ms ~= 8.33*RT, ~3333.33UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #42.90 (21ms ~= 4.76*RT, ~1904.76UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.00 (10ms ~= 10.00*RT, ~4000.00UPS, vehicles TOT 40 ACT 40 BUF 0)     
Step #43.10 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.20 (9ms ~= 11.11*RT, ~4444.44UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.30 (20ms ~= 5.00*RT, ~2000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.40 (10ms ~= 10.00*RT, ~4000.00UPS, vehicles TOT 40 ACT 40 BUF 0)     
Step #43.50 (19ms ~= 5.26*RT, ~2105.26UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.60 (10ms ~= 10.00*RT, ~4000.00UPS, vehicles TOT 40 ACT 40 BUF 0)     
Step #43.70 (9ms ~= 11.11*RT, ~4444.44UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.80 (9ms ~= 11.11*RT, ~4444.44UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #43.90 (9ms ~= 11.11*RT, ~4444.44UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.00 (21ms ~= 4.76*RT, ~1904.76UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.10 (10ms ~= 10.00*RT, ~4000.00UPS, vehicles TOT 40 ACT 40 BUF 0)     
Step #44.20 (20ms ~= 5.00*RT, ~2000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.30 (8ms ~= 12.50*RT, ~5000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.40 (8ms ~= 12.50*RT, ~5000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.50 (10ms ~= 10.00*RT, ~4000.00UPS, vehicles TOT 40 ACT 40 BUF 0)     
Step #44.60 (18ms ~= 5.56*RT, ~2222.22UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.70 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.80 (20ms ~= 5.00*RT, ~2000.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #44.90 (18ms ~= 5.56*RT, ~2222.22UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.00 (15ms ~= 6.67*RT, ~2666.67UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.10 (16ms ~= 6.25*RT, ~2500.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.20 (16ms ~= 6.25*RT, ~2500.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.30 (16ms ~= 6.25*RT, ~2500.00UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.40 (18ms ~= 5.56*RT, ~2222.22UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.50 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.60 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.70 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.80 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #45.90 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.00 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.10 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.20 (19ms ~= 5.26*RT, ~2105.26UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.30 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.40 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.50SAL_carflow18.0 has left junction 
 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.60 (13ms ~= 7.69*RT, ~3076.92UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.70 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.80 (21ms ~= 4.76*RT, ~1904.76UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #46.90 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #47.00 (22ms ~= 4.55*RT, ~1818.18UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #47.10 (11ms ~= 9.09*RT, ~3636.36UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #47.20 (12ms ~= 8.33*RT, ~3333.33UPS, vehicles TOT 40 ACT 40 BUF 0)      
Step #47.30 (23ms ~= 4.35*RT, ~1739.13UPS, vehicles TOT 40 ACT 40 BUF 0)      
